,id,uri,title,name,popularity,genres
144,2J0JN7EFN10G1Tty6hX0AN,https://open.spotify.com/artist/2J0JN7EFN10G1Tty6hX0AN,DJ ESCO,DJ ESCO,51,"atl hip hop,rap,southern hip hop,trap,vapor trap"
145,50JJSqHUf2RQ9xsHs0KMHg,https://open.spotify.com/artist/50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,Jon Bellion,73,pop rap
146,0QJIPDAEDILuo8AIq3pMuU,https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU,M.I.A.,M.I.A.,73,"dance pop,escape room,indietronica,new rave"
147,1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,Queen,Queen,88,"classic rock,glam rock,rock"
148,246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,Post Malone,Post Malone,91,"dfw rap,melodic rap,rap"
149,46SHBwWsqBkxI7EeeBEQG7,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,Kodak Black,Kodak Black,82,"florida rap,hip hop,melodic rap,miami hip hop,rap,southern hip hop,trap"
150,21WS9wngs9AqFckK7yYJPM,https://open.spotify.com/artist/21WS9wngs9AqFckK7yYJPM,PnB Rock,PnB Rock,76,"melodic rap,pop rap,r&b,rap,southern hip hop,trap,vapor trap"
151,2EMAnMvWE2eb56ToJVfCWs,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,Bryson Tiller,81,"kentucky hip hop,pop,pop rap,r&b,rap,trap"
152,3Fdm9TFJQCLmC3AWMuGExi,https://open.spotify.com/artist/3Fdm9TFJQCLmC3AWMuGExi,Ugly God,Ugly God,59,"meme rap,trap,underground hip hop,vapor trap"
153,77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,Daryl Hall & John Oates,74,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock"
154,6nxWCVXbOlEVRexSbLsTer,https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer,Flume,Flume,74,"australian dance,australian electropop,australian indie,downtempo,edm"
155,6xHUXzrfhFgnIv86EBR3Ml,https://open.spotify.com/artist/6xHUXzrfhFgnIv86EBR3Ml,kai,kai,61,
156,73Msd8rknjBghcGQiZ1mgh,https://open.spotify.com/artist/73Msd8rknjBghcGQiZ1mgh,Tom Zanetti,Tom Zanetti,62,"deep groove house,house,pop dance,uk dance"
157,71THa7IZ29vVj9shu4DeyC,https://open.spotify.com/artist/71THa7IZ29vVj9shu4DeyC,Sadie Ama,Sadie Ama,47,bassline
158,4sTQVOfp9vEMCemLw50sbu,https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu,Galantis,Galantis,79,"dance pop,edm,electro house,pop,pop dance,tropical house"
159,3iN9k8uvm4WrgdlOigOH8D,https://open.spotify.com/artist/3iN9k8uvm4WrgdlOigOH8D,Hook N Sling,Hook N Sling,62,australian dance
160,4Q6nIcaBED8qUel8bBx6Cr,https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,Jax Jones,80,"dance pop,edm,electro house,house,pop,pop dance,pop rap,tropical house,uk dance"
161,25uiPmTg16RbhZWAqwLBy5,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,Charli XCX,Charli XCX,82,"art pop,candy pop,dance pop,electropop,hyperpop,metropopolis,pop,post-teen pop,uk pop"
162,5IHqlcCbQkyhWl0KmIwgeq,https://open.spotify.com/artist/5IHqlcCbQkyhWl0KmIwgeq,Louisa,Louisa,55,uk pop
163,0C0XlULifJtAgn6ZNCW2eu,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,The Killers,The Killers,80,"alternative rock,dance rock,modern rock,permanent wave,rock"
164,6ydoSd3N2mwgwBHtF6K7eX,https://open.spotify.com/artist/6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,Calum Scott,82,"neo mellow,pop"
165,6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Dua Lipa,94,"dance pop,pop,uk pop"
166,5Q81rlcTFh3k6DQJXPdsot,https://open.spotify.com/artist/5Q81rlcTFh3k6DQJXPdsot,Mura Masa,Mura Masa,67,"channel islands indie,vapor soul"
167,13ubrt8QOOCPljQ2FL1Kca,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,A$AP Rocky,86,"east coast hip hop,hip hop,rap,trap"
168,55UOywvWbUD9c6C3NSGdft,https://open.spotify.com/artist/55UOywvWbUD9c6C3NSGdft,Mike Dunn,Mike Dunn,48,"chicago house,classic house,deep house,disco house,funky house,hip house,soulful house,vocal house"
169,7uMh23xWiuR7zsNkuNcm2G,https://open.spotify.com/artist/7uMh23xWiuR7zsNkuNcm2G,MNEK,MNEK,75,"uk contemporary r&b,uk dance"
170,0AJUYWKztkg5dnrHDIBv47,https://open.spotify.com/artist/0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,MiC LOWRY,42,
171,2mxe0TnaNL039ysAj51xPQ,https://open.spotify.com/artist/2mxe0TnaNL039ysAj51xPQ,R. Kelly,R. Kelly,70,
172,19ra5tSw0tWufvUp8GotLo,https://open.spotify.com/artist/19ra5tSw0tWufvUp8GotLo,George Michael,George Michael,77,soft rock
173,3S0tlB4fE7ChxI2pWz8Xip,https://open.spotify.com/artist/3S0tlB4fE7ChxI2pWz8Xip,Giggs,Giggs,66,"grime,london rap,uk alternative hip hop,uk hip hop"
174,3xcx9CcYTM4M1890B8o9Bp,https://open.spotify.com/artist/3xcx9CcYTM4M1890B8o9Bp,Donae'o,Donae'o,54,"azonto,grime,uk funky,uk hip hop"
175,7guDJrEfX3qb6FEbdPA5qi,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,Stevie Wonder,79,"funk,motown,quiet storm,soul"
176,72luDUYRlE8N8lPSgyhiwo,https://open.spotify.com/artist/72luDUYRlE8N8lPSgyhiwo,John Gibbons,John Gibbons,57,"house,pop dance,tropical house,uk dance"
177,0Tob4H0FLtEONHU1MjpUEp,https://open.spotify.com/artist/0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,Tinie Tempah,69,"dance pop,edm,grime,house,pop dance,pop rap,tropical house"
178,4LcUpNlXFEleaLlelmkv2R,https://open.spotify.com/artist/4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,Kris Kross Amsterdam,67,"dutch house,dutch pop"
179,04vj3iPUiVh5melWr0w3xT,https://open.spotify.com/artist/04vj3iPUiVh5melWr0w3xT,Christine and the Queens,Christine and the Queens,62,"art pop,electro-pop francais,electropop,metropopolis,shimmer pop"
180,5KQX0Ui06LVm6PApyicRFK,https://open.spotify.com/artist/5KQX0Ui06LVm6PApyicRFK,Rombai,Rombai,66,cumbia pop
181,5NS0854TqZQVoRmJKSWtFZ,https://open.spotify.com/artist/5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,Chino & Nacho,68,"electro latino,latin,latin hip hop,latin pop,trap latino,tropical"
182,23wEWD21D4TPYiJugoXmYb,https://open.spotify.com/artist/23wEWD21D4TPYiJugoXmYb,Thalia,Thalia,73,"dance pop,latin,latin pop,mexican pop"
183,5sK8BsvyDl4TFA6KaBf8or,https://open.spotify.com/artist/5sK8BsvyDl4TFA6KaBf8or,Charly Black,Charly Black,65,dancehall
184,4bw2Am3p9ji3mYsXNXtQcd,https://open.spotify.com/artist/4bw2Am3p9ji3mYsXNXtQcd,Piso 21,Piso 21,78,"colombian pop,latin,latin pop,reggaeton,reggaeton colombiano,trap latino"
185,4YBAOrBF9vBB9inOLtpRzp,https://open.spotify.com/artist/4YBAOrBF9vBB9inOLtpRzp,Mano Arriba,Mano Arriba,49,cumbia pop
186,14lvrkdaXxggonwjKZpePM,https://open.spotify.com/artist/14lvrkdaXxggonwjKZpePM,Chano,Chano,56,"argentine telepop,cumbia pop,pop argentino"
187,0b2GL7Y02vu50qieoQmw1w,https://open.spotify.com/artist/0b2GL7Y02vu50qieoQmw1w,IAmChino,IAmChino,62,"cubaton,reggaeton"
188,0TnOYISbd1XYRBk9myaseg,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Pitbull,Pitbull,86,"dance pop,latin,miami hip hop,pop,pop rap"
189,0eHQ9o50hj6ZDNBt6Ys1sD,https://open.spotify.com/artist/0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Yandel,81,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
190,1xFn1xod58AGaSZjrxdiXA,https://open.spotify.com/artist/1xFn1xod58AGaSZjrxdiXA,El Chacal,El Chacal,62,cubaton
191,2cy1zPcrFcXAJTP0APWewL,https://open.spotify.com/artist/2cy1zPcrFcXAJTP0APWewL,Gente De Zona,Gente De Zona,74,"cubaton,latin,latin hip hop,latin pop"
192,4wLXwxDeWQ8mtUIRPxGiD6,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,Marc Anthony,80,"latin,latin pop,modern salsa,salsa,tropical"
193,00me4Ke1LsvMxt5kydlMyU,https://open.spotify.com/artist/00me4Ke1LsvMxt5kydlMyU,Cosculluela,Cosculluela,74,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,trap latino"
194,2pQAUIesBqfT87PaM1ijtk,https://open.spotify.com/artist/2pQAUIesBqfT87PaM1ijtk,Trap Capos,Trap Capos,62,"reggaeton,reggaeton flow,trap latino"
195,3RtNN1VnooWEn3KQk03DUL,https://open.spotify.com/artist/3RtNN1VnooWEn3KQk03DUL,Noriel,Noriel,77,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
196,6w9ToX5slZ4uIdmD17hJ3c,https://open.spotify.com/artist/6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,Bryant Myers,80,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
197,2LmcxBak1alK1bf7d1beTr,https://open.spotify.com/artist/2LmcxBak1alK1bf7d1beTr,Juhn,Juhn,77,"latin,reggaeton,reggaeton flow,trap latino"
198,33ScadVnbm2X8kkUqOkC6Z,https://open.spotify.com/artist/33ScadVnbm2X8kkUqOkC6Z,Don Omar,Don Omar,84,"latin,latin hip hop,puerto rican pop,reggaeton,trap latino"
199,0UWZUmn7sybxMCqrw9tGa7,https://open.spotify.com/artist/0UWZUmn7sybxMCqrw9tGa7,Juanes,Juanes,77,"colombian pop,latin,latin pop,mexican pop,rock en espanol,tropical"
200,7d1kmnhwauydKmuAvjgQrH,https://open.spotify.com/artist/7d1kmnhwauydKmuAvjgQrH,Los Bonnitos,Los Bonnitos,48,"argentine telepop,cumbia paraguaya,cumbia pop"
201,0vR2qb8m9WHeZ5ByCbimq2,https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2,Reik,Reik,83,"latin,latin arena pop,latin pop,mexican pop"
202,1SupJlEpv7RS2tPNRaHViT,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Nicky Jam,Nicky Jam,87,"latin,latin hip hop,reggaeton,trap latino"
203,3ATyg4fGC9F8trfb0GRWmX,https://open.spotify.com/artist/3ATyg4fGC9F8trfb0GRWmX,Joey Montana,Joey Montana,68,"latin,latin hip hop,latin pop,panamanian pop,pop reggaeton,reggaeton,trap latino"
204,4GepMkTgrIZECoCC55vqjW,https://open.spotify.com/artist/4GepMkTgrIZECoCC55vqjW,Marama,Marama,69,cumbia pop
205,27Yc5RzJf27tJfqezJnHY1,https://open.spotify.com/artist/27Yc5RzJf27tJfqezJnHY1,Agapornis,Agapornis,62,"cumbia pop,cumbia villera"
206,329e4yvIujISKGKz1BZZbO,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO,Farruko,Farruko,92,"latin,reggaeton,trap latino"
207,1XTGADISSMRf8B4TcVGYUC,https://open.spotify.com/artist/1XTGADISSMRf8B4TcVGYUC,Ky-Mani Marley,Ky-Mani Marley,64,"modern reggae,reggae,reggae fusion,roots reggae"
208,3ucYybVr1mTuB04HtoBDCc,https://open.spotify.com/artist/3ucYybVr1mTuB04HtoBDCc,El Polaco,El Polaco,58,"cumbia pop,cumbia villera"
209,5DUlefCLzVRzNWaNURTFpK,https://open.spotify.com/artist/5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,Cali Y El Dandee,77,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,trap latino"
210,4PdggFNYwGfjRfkdG5OfES,https://open.spotify.com/artist/4PdggFNYwGfjRfkdG5OfES,#TocoParaVos,#TocoParaVos,52,cumbia pop
211,1aOhJVEGjCbYJLYPCitGdm,https://open.spotify.com/artist/1aOhJVEGjCbYJLYPCitGdm,Pijama Party,Pijama Party,37,cumbia pop
212,4QNMLh1xe3s8AiMYQE4cAD,https://open.spotify.com/artist/4QNMLh1xe3s8AiMYQE4cAD,Cande Buasso,Cande Buasso,12,
213,3IzFiozYX6N0Qoz0drX8w8,https://open.spotify.com/artist/3IzFiozYX6N0Qoz0drX8w8,Yotuel,Yotuel,65,
214,3ZAenYCCcWR3HrS2JQ0PdD,https://open.spotify.com/artist/3ZAenYCCcWR3HrS2JQ0PdD,LOAN,LOAN,27,
215,4Wjf8diP59VmPG7fi4y724,https://open.spotify.com/artist/4Wjf8diP59VmPG7fi4y724,Cedric Gervais,Cedric Gervais,69,"edm,electro house,house"
216,2qSEpijpT3YSXgxcXac1ly,https://open.spotify.com/artist/2qSEpijpT3YSXgxcXac1ly,Chris Willis,Chris Willis,60,
217,1ackd5XprZEkH3McKbQD51,https://open.spotify.com/artist/1ackd5XprZEkH3McKbQD51,Juan Magán,Juan Magán,74,"dance pop,electro latino,latin,latin pop,reggaeton"
218,4ugGMtXC28CVR5hlYJy9wV,https://open.spotify.com/artist/4ugGMtXC28CVR5hlYJy9wV,Luciana,Luciana,56,dance pop
219,0CBKUzrf6yGdTgxAQbUUHS,https://open.spotify.com/artist/0CBKUzrf6yGdTgxAQbUUHS,Rafaga,Rafaga,66,"cumbia chilena,cumbia villera"
220,2wYOpkTJZGByNEOjEnSmoW,https://open.spotify.com/artist/2wYOpkTJZGByNEOjEnSmoW,Revol,Revol,61,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
221,3HPOnbuwLP2qlwWQ7cgxYW,https://open.spotify.com/artist/3HPOnbuwLP2qlwWQ7cgxYW,Xantos,Xantos,51,reggaeton
222,7oCLjINIMWifuknBBsg3CO,https://open.spotify.com/artist/7oCLjINIMWifuknBBsg3CO,Dynell,Dynell,50,
223,288dJOiQmxw6pTZ6fqpbiQ,https://open.spotify.com/artist/288dJOiQmxw6pTZ6fqpbiQ,CantoParaBailar,CantoParaBailar,44,cumbia pop
224,0WnP62TjkFfRrt52yE8zcX,https://open.spotify.com/artist/0WnP62TjkFfRrt52yE8zcX,Lucas Sugo,Lucas Sugo,60,"canto popular uruguayo,cumbia pop,cumbia uruguaya"
225,4q3ewBCX7sLwd24euuV69X,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,Bad Bunny,Bad Bunny,98,"latin,reggaeton,trap latino"
226,4SsVbpTthjScTS7U2hmr1X,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Arcangel,Arcangel,85,"latin,latin hip hop,reggaeton,trap latino"
227,12vb80Km0Ew53ABfJOepVz,https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz,Ñengo Flow,Ñengo Flow,80,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
228,64aJYyrXljOodnUG6jvhRD,https://open.spotify.com/artist/64aJYyrXljOodnUG6jvhRD,DJ Luian,DJ Luian,78,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
229,1WoYfDQf78hGBPBn9vA4zQ,https://open.spotify.com/artist/1WoYfDQf78hGBPBn9vA4zQ,Mambo Kings,Mambo Kings,21,
230,6HTUcOExehqydqa7C3usAa,https://open.spotify.com/artist/6HTUcOExehqydqa7C3usAa,Abel Pintos,Abel Pintos,71,"argentine rock,argentine telepop,folklore argentino,pop argentino"
231,4fCRFHEQgjqakvFgQCliMp,https://open.spotify.com/artist/4fCRFHEQgjqakvFgQCliMp,Jacob Forever,Jacob Forever,61,"cubaton,dominican pop"
232,3smfreCkyJt7bShaTYpG77,https://open.spotify.com/artist/3smfreCkyJt7bShaTYpG77,Carlos Baute,Carlos Baute,66,"latin,latin pop,spanish pop"
233,7tU1VKOuxiNZwBZC6RHidA,https://open.spotify.com/artist/7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,Alexis y Fido,68,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino"
234,1qoJTYkRvsRJMTOxnUnpNW,https://open.spotify.com/artist/1qoJTYkRvsRJMTOxnUnpNW,Papichamp,Papichamp,70,cumbia pop
235,1RBzGO6Nm3uyhUSxP7EDWO,https://open.spotify.com/artist/1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan,Kevin Roldan,74,"latin,latin hip hop,perreo,reggaeton,reggaeton colombiano,reggaeton flow,trap latino"
236,2T1aUibqR2QC2sINIDQOAK,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,Mambo Kingz,78,reggaeton flow
237,77GVmrLGuxNEvj2ibvT62v,https://open.spotify.com/artist/77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,Luigi 21 Plus,62,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,trap latino"
238,6Cv7YpJ01y71mdgm4szmU2,https://open.spotify.com/artist/6Cv7YpJ01y71mdgm4szmU2,Los Totora,Los Totora,59,cumbia pop
239,1Q257Q8HvFsbM8ZCyoQbC6,https://open.spotify.com/artist/1Q257Q8HvFsbM8ZCyoQbC6,aLee DJ,aLee DJ,34,cumbia pop
240,4Rt3IAHzQThxacUz1hePkg,https://open.spotify.com/artist/4Rt3IAHzQThxacUz1hePkg,Zeta Music,Zeta Music,1,
241,7qXzy6c5RWT0XlVQcOBIDG,https://open.spotify.com/artist/7qXzy6c5RWT0XlVQcOBIDG,Mark Forster,Mark Forster,67,german pop
242,61ipISvUVa5LkJlKZnm3Oo,https://open.spotify.com/artist/61ipISvUVa5LkJlKZnm3Oo,Alle Farben,Alle Farben,71,"dance pop,deep euro house,edm,german dance,pop dance,tropical house"
243,7f5Zgnp2spUuuzKplmRkt7,https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,Lost Frequencies,82,"belgian edm,edm,pop,pop dance,tropical house"
244,6c0mTNAxJxlp9HpKTUZwA8,https://open.spotify.com/artist/6c0mTNAxJxlp9HpKTUZwA8,ALMA,ALMA,63,"dance pop,pop"
245,355ClqG0dW1RFLQ2kXloTp,https://open.spotify.com/artist/355ClqG0dW1RFLQ2kXloTp,Pizzera & Jaus,Pizzera & Jaus,54,"austropop,graz indie,volkspop"
246,4bL2B6hmLlMWnUEZnorEtG,https://open.spotify.com/artist/4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,Felix Jaehn,79,"dance pop,edm,electro house,german dance,pop,pop dance,tropical house"
247,1aS5tqEs9ci5P9KD9tZWa6,https://open.spotify.com/artist/1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,Bonez MC,80,"german hip hop,hamburg hip hop"
248,0Dvx6p8JDyzeOPGmaCIH1L,https://open.spotify.com/artist/0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,RAF Camora,81,german hip hop
249,0b62itBWBdLgiecXjXCqKC,https://open.spotify.com/artist/0b62itBWBdLgiecXjXCqKC,Maxwell,Maxwell,70,german hip hop
250,5p7mWeX4RlvqBCxylfiXdE,https://open.spotify.com/artist/5p7mWeX4RlvqBCxylfiXdE,KC Rebell,KC Rebell,70,"german drill,german hip hop"
251,64FJnCf92hiDZ9y7AbW41N,https://open.spotify.com/artist/64FJnCf92hiDZ9y7AbW41N,Moé,Moé,36,
252,6ihLfpY3cmdGyWEnItn30w,https://open.spotify.com/artist/6ihLfpY3cmdGyWEnItn30w,257ers,257ers,60,"antideutsche,deep german hip hop,partyschlager"
253,26AHtbjWKiwYzsoGoUZq53,https://open.spotify.com/artist/26AHtbjWKiwYzsoGoUZq53,Pentatonix,Pentatonix,73,a cappella
254,7xEFii6utZmQ61kX59HmLH,https://open.spotify.com/artist/7xEFii6utZmQ61kX59HmLH,FRENSHIP,FRENSHIP,59,"electropop,indie poptimism,la pop,pop edm,tropical house,vapor soul"
255,1oKdM70mJD8VvDOTKeS8t1,https://open.spotify.com/artist/1oKdM70mJD8VvDOTKeS8t1,Emily Warren,Emily Warren,61,nyc pop
256,0lzV2CiahHRiGd6qpADtPS,https://open.spotify.com/artist/0lzV2CiahHRiGd6qpADtPS,James Hersey,James Hersey,55,tropical house
257,1hzfo8twXdOegF3xireCYs,https://open.spotify.com/artist/1hzfo8twXdOegF3xireCYs,Milky Chance,Milky Chance,75,german pop
258,0q4NrXqJnc367PieejuROJ,https://open.spotify.com/artist/0q4NrXqJnc367PieejuROJ,Vice,Vice,49,chicano rap
259,00Z3UDoAQwzvGu13HoAM7J,https://open.spotify.com/artist/00Z3UDoAQwzvGu13HoAM7J,Skizzy Mars,Skizzy Mars,59,"indie pop rap,pop rap,rap,underground hip hop"
260,2TL8gYTNgD6nXkyuUdDrMg,https://open.spotify.com/artist/2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,Jasmine Thompson,72,"neo mellow,pop,viral pop"
261,6gK1Uct5FEdaUWRWpU4Cl2,https://open.spotify.com/artist/6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,Petit Biscuit,70,"new french touch,tropical house"
262,4ON1ruy5ijE7ZPQthbrkgI,https://open.spotify.com/artist/4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,Burak Yeter,64,electro house
263,7Dz9goFmVZZqvJxZoKg7pF,https://open.spotify.com/artist/7Dz9goFmVZZqvJxZoKg7pF,Danelle Sandoval,Danelle Sandoval,61,nyc pop
264,1XKjtpH5P81gpOXDB91IEB,https://open.spotify.com/artist/1XKjtpH5P81gpOXDB91IEB,Miami Yacine,Miami Yacine,60,"albanian hip hop,deep german hip hop,german hip hop"
265,7hOGhpa8RMSuDOWntGIAJt,https://open.spotify.com/artist/7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,A R I Z O N A,66,"edm,electropop,indie poptimism,pop,pop dance,pop rock,tropical house"
266,74eY8wbrhhVD7pACbBHwHw,https://open.spotify.com/artist/74eY8wbrhhVD7pACbBHwHw,Imany,Imany,61,french indie pop
267,5NW2uPFatEKjZQ5gpWD8HO,https://open.spotify.com/artist/5NW2uPFatEKjZQ5gpWD8HO,Filatov & Karas,Filatov & Karas,63,"russian dance,russian edm,russian pop"
268,3AlRiyjMywTVNzTcHbf9QT,https://open.spotify.com/artist/3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,Lil Kleine,72,"dutch hip hop,dutch pop,dutch rap pop"
269,5eir5zFJpES4j7gsymbVyl,https://open.spotify.com/artist/5eir5zFJpES4j7gsymbVyl,Ronnie Flex,Ronnie Flex,73,"dutch hip hop,dutch pop,dutch rap pop"
270,1b4DN8Vj0dnj5cceMFsRYN,https://open.spotify.com/artist/1b4DN8Vj0dnj5cceMFsRYN,Dante Klein,Dante Klein,53,pop edm
271,07FfkbljNIdl45Ijlh1aXS,https://open.spotify.com/artist/07FfkbljNIdl45Ijlh1aXS,RHODES,RHODES,60,indie anthem-folk
272,4rp8rIXbwp93MnStnqDGQD,https://open.spotify.com/artist/4rp8rIXbwp93MnStnqDGQD,Andreas Gabalier,Andreas Gabalier,61,"austropop,partyschlager,schlager"
273,6s22t5Y3prQHyaHWUN1R1C,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,AJR,AJR,78,"modern rock,pop rap"
274,0J7U24vlOOIeMpuaO6Q85A,https://open.spotify.com/artist/0J7U24vlOOIeMpuaO6Q85A,LP,LP,72,"la pop,women's music"
275,4PBCFEjR4a3OGdOZ6jeKKM,https://open.spotify.com/artist/4PBCFEjR4a3OGdOZ6jeKKM,Seiler und Speer,Seiler und Speer,56,"austropop,volkspop"
276,2oX42qP5ineK3hrhBECLmj,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj,Andy Grammer,Andy Grammer,75,"dance pop,modern rock,neo mellow,pop,pop rap,pop rock,post-teen pop"
277,0UZ1nu3kcdNlCoiKRjmSSY,https://open.spotify.com/artist/0UZ1nu3kcdNlCoiKRjmSSY,Peking Duk,Peking Duk,60,"aussietronica,australian electropop,australian pop,edm"
278,134GdR5tUtxJrf8cpsfpyY,https://open.spotify.com/artist/134GdR5tUtxJrf8cpsfpyY,Elliphant,Elliphant,54,"electropop,swedish indie pop"
279,4NHQUGzhtTLFvgF5SZesLK,https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK,Tove Lo,Tove Lo,79,"dance pop,electropop,metropopolis,pop,post-teen pop,swedish electropop,swedish pop,swedish synthpop"
280,6NFyaN9PMCDZ3LKxGwHAXt,https://open.spotify.com/artist/6NFyaN9PMCDZ3LKxGwHAXt,Illy,Illy,57,"australian hip hop,australian indie,australian pop,australian trap,pop rap"
281,6n28c9qs9hNGriNa72b26u,https://open.spotify.com/artist/6n28c9qs9hNGriNa72b26u,PNAU,PNAU,83,"alternative dance,aussietronica,australian dance,australian electropop"
282,5ujrA1eZLDHR7yQ6FZa2qA,https://open.spotify.com/artist/5ujrA1eZLDHR7yQ6FZa2qA,Vera Blue,Vera Blue,62,"australian indie,australian pop"
283,36jaGQtMj5UWD0eO1fCVdD,https://open.spotify.com/artist/36jaGQtMj5UWD0eO1fCVdD,Joel Adams,Joel Adams,60,"australian pop,pop soul"
284,3iOvXCl6edW5Um0fXEBRXy,https://open.spotify.com/artist/3iOvXCl6edW5Um0fXEBRXy,The xx,The xx,70,"downtempo,dream pop,indietronica"
285,586uxXMyD5ObPuzjtrzO1Q,https://open.spotify.com/artist/586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,Sofi Tukker,73,electropop
286,2NYOggWBPKbqdEYs7jUr1n,https://open.spotify.com/artist/2NYOggWBPKbqdEYs7jUr1n,PON CHO,PON CHO,23,australian dance
287,7FhrJLDe6bQ0Hqt9Wf7zXh,https://open.spotify.com/artist/7FhrJLDe6bQ0Hqt9Wf7zXh,Paige IV,Paige IV,41,
288,7dlqUnjoF2U2DkNDMhcgG4,https://open.spotify.com/artist/7dlqUnjoF2U2DkNDMhcgG4,Hilltop Hoods,Hilltop Hoods,67,"australian hip hop,australian pop,pop rap"
289,1ZcnsSFqWusWlRK01vKE6b,https://open.spotify.com/artist/1ZcnsSFqWusWlRK01vKE6b,Montaigne,Montaigne,54,"australian indie,australian pop"
290,41Sy5j6hSOXJ6Pl1yR296B,https://open.spotify.com/artist/41Sy5j6hSOXJ6Pl1yR296B,Tom Thum,Tom Thum,51,beatboxing
291,1dIdBZaaHRW2bDTkHNfWln,https://open.spotify.com/artist/1dIdBZaaHRW2bDTkHNfWln,The Veronicas,The Veronicas,61,"australian pop,candy pop,dance pop,electropop,girl group,pop,post-teen pop"
292,2DORQjKJVYZMx9uu82UGtT,https://open.spotify.com/artist/2DORQjKJVYZMx9uu82UGtT,Amy Shark,Amy Shark,62,australian pop
293,73jBynjsVtofjRpdpRAJGk,https://open.spotify.com/artist/73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,Dimitri Vegas & Like Mike,76,"belgian dance,belgian edm,big room,dance pop,edm,electro house,pop dance,progressive electro house,tropical house"
